Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
003475,KR7003471000,유안타증권우,KOSPI,,2925,1,20,0.69,2905,2930,2890,47981,139142490,37768220100,12912212,STK
117670,KR7117670000,알파홀딩스,KOSDAQ,관리종목(소속부없음),945,0,0,0.0,0,0,0,0,0,37743429465,39940137,KSQ
351320,KR7351320007,에스에이티이엔지,KOSDAQ,벤처기업부,1711,2,-103,-5.68,1800,1845,1711,21815,38250798,37669180946,22015886,KSQ
115530,KR7115530008,씨엔플러스,KOSDAQ,중견기업부,554,2,-2,-0.36,557,579,552,332810,187198810,37651502000,67963000,KSQ
303360,KR7303360002,프로티아,KOSDAQ,기술성장기업부,2920,1,75,2.64,2850,2950,2845,46636,134827940,37601467800,12877215,KSQ
356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,3155,2,-35,-1.1,3190,3215,3135,16052,50958260,37596005375,11916325,KSQ
098660,KR7098660004,에스티오,KOSDAQ,중견기업부,3000,2,-25,-0.83,3025,3125,2970,93211,281219075,37502928000,12500976,KSQ
099410,KR7099410003,동방선기,KOSDAQ,중견기업부,2670,1,35,1.33,2635,2720,2620,75110,199934805,37380000000,14000000,KSQ
028080,KR7028080000,휴맥스홀딩스,KOSDAQ,중견기업부,2970,1,60,2.06,2965,3150,2900,164030,489446745,37355192820,12577506,KSQ
131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,5000,3,0,0.0,5000,5050,4975,13273,66287095,37272450000,7454490,KSQ
238200,KR7238200000,비피도,KOSDAQ,관리종목(소속부없음),4545,0,0,0.0,0,0,0,0,0,37178100000,8180000,KSQ
001810,KR7001810001,무림SP,KOSDAQ,중견기업부,1678,1,7,0.42,1658,1687,1657,12513,20835400,37146725000,22137500,KSQ
190650,KR7190650002,코리아에셋투자증권,KOSDAQ,우량기업부,5810,2,-10,-0.17,5790,5990,5760,6453,37722340,37114280000,6388000,KSQ
005820,KR7005820006,원림,KOSPI,,16140,2,-80,-0.49,16210,16250,16140,570,9232720,37089235800,2297970,STK
075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2230,2,-70,-3.04,2260,2305,2215,351724,790892355,37067773600,16622320,KSQ
222420,KR7222420002,쎄노텍,KOSDAQ,중견기업부,814,1,7,0.87,804,816,804,16914,13692728,37004628034,45460231,KSQ
115480,KR7115480006,씨유메디칼,KOSDAQ,중견기업부,767,1,5,0.66,763,769,750,103460,78518925,36988235986,48224558,KSQ
290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,3845,2,-30,-0.77,3890,3900,3830,5810,22405465,36941498840,9607672,KSQ
058450,KR7058450008,한주에이알티,KOSDAQ,중견기업부,2555,2,-75,-2.85,2695,2700,2475,338964,870183895,36926058295,14452469,KSQ
065170,KR7065170003,비엘팜텍,KOSDAQ,중견기업부,415,1,4,0.97,415,420,410,32790,13558046,36922781985,88970559,KSQ
452980,KR7452980006,신한제11호스팩,KOSDAQ,SPAC(소속부없음),1950,1,3,0.15,1948,1950,1945,19920,38761789,36864750000,18905000,KSQ
002290,KR7002290005,삼일기업공사,KOSDAQ,중견기업부,2970,2,-5,-0.17,2985,2995,2955,3893,11584295,36828000000,12400000,KSQ
043090,KR7043090000,더테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),503,1,75,17.52,430,547,430,18015893,9006915102,36792480755,73146085,KSQ
079000,KR7079000006,와토스코리아,KOSDAQ,중견기업부,5110,1,50,0.99,5050,5200,5050,8739,44667680,36792000000,7200000,KSQ
340810,KR7340810001,씨유박스,KOSDAQ,기술성장기업부,3465,1,10,0.29,3455,3545,3405,31647,109820450,36721595295,10597863,KSQ
203450,KR7203450002,유니온커뮤니티,KOSDAQ,벤처기업부,2605,2,-30,-1.14,2635,2645,2585,13285,34582555,36675813235,14079007,KSQ
290520,KR7290520006,신도기연,KOSDAQ,벤처기업부,2300,2,-105,-4.37,2415,2480,2280,134206,317480340,36637532600,15929362,KSQ
037400,KR7037400009,우리엔터프라이즈,KOSDAQ,우량기업부,1396,1,1,0.07,1390,1399,1387,13055,18182449,36607791016,26223346,KSQ
076080,KR7076080001,웰크론한텍,KOSDAQ,중견기업부,1620,2,-16,-0.98,1632,1636,1600,10668,17181255,36602532720,22594156,KSQ
006200,KR7006200000,한국전자홀딩스,KOSPI,,781,3,0,0.0,782,793,777,11404,8904298,36553249216,46803136,STK
025440,KR7025440009,DH오토웨어,KOSDAQ,중견기업부,237,1,3,1.28,234,237,233,167654,39554937,36475750440,153906120,KSQ
187220,KR7187220009,디티앤씨,KOSDAQ,벤처기업부,3115,1,5,0.16,3125,3125,3080,9779,30343275,36439335415,11698021,KSQ
067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,2955,2,-10,-0.34,2965,2965,2910,12970,38070385,36328770000,12294000,KSQ
331520,KR7331520007,밸로프,KOSDAQ,중견기업부,714,1,5,0.71,709,717,707,76690,54517631,36317174460,50864390,KSQ
312610,KR7312610009,에이에프더블류,KOSDAQ,중견기업부,1790,2,-1,-0.06,1787,1792,1720,7543,13356281,36259829520,20256888,KSQ
196490,KR7196490007,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),203,0,0,0.0,0,0,0,0,0,36245520080,178549360,KSQ
215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,2280,2,-125,-5.2,2375,2405,2240,633263,1462415110,36205433280,15879576,KSQ
403360,KR7403360001,라피치,KONEX,일반기업부,10480,2,-370,-3.41,10500,10500,9920,363,3607980,36150277920,3449454,KNX
065060,KR7065060006,지엔코,KOSDAQ,중견기업부,334,2,-6,-1.76,341,345,334,133763,45220197,36074686696,108008044,KSQ
104040,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,1000,2,-1,-0.1,997,1001,996,16995,16964797,35925557000,35925557,KSQ
000760,KR7000760009,이화산업,KOSPI,,12820,1,100,0.79,12840,12840,12650,207,2656980,35896000000,2800000,STK
439250,KR7439250002,삼성스팩7호,KOSDAQ,SPAC(소속부없음),10250,2,-10,-0.1,10250,10260,10240,5601,57404500,35895500000,3502000,KSQ
187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,3535,1,20,0.57,3520,3670,3495,31163,112021155,35858492075,10143845,KSQ
065440,KR7065440000,이루온,KOSDAQ,벤처기업부,1312,1,4,0.31,1325,1348,1312,73412,97852926,35784826240,27275020,KSQ
343090,KR7343090007,HLB사이언스,KONEX,일반기업부,2175,2,-5,-0.23,2245,2245,2140,3556,7687995,35757885225,16440407,KNX
065370,KR7065370009,위세아이텍,KOSDAQ,벤처기업부,4840,1,140,2.98,4715,5100,4640,101745,500368635,35738337360,7383954,KSQ
011090,KR7011090008,에넥스,KOSPI,,595,1,13,2.23,582,599,578,161244,94999303,35695026395,59991641,STK
276730,KR7276730009,제주맥주,KOSDAQ,기술성장기업부,3000,2,-40,-1.32,3015,3050,2995,101663,306101795,35659815000,11886605,KSQ
291650,KR7291650000,압타머사이언스,KOSDAQ,기술성장기업부,2100,2,-45,-2.1,2150,2190,2100,154047,326103140,35658529200,16980252,KSQ
020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,920,1,6,0.66,909,920,906,71499,65101088,35354601800,38428915,KSQ
032980,KR7032980005,바이온,KOSDAQ,중견기업부,788,1,12,1.55,779,810,759,391819,306770229,35285056120,44777990,KSQ
052460,KR7052460003,아이크래프트,KOSDAQ,중견기업부,2415,1,10,0.42,2415,2420,2380,68705,164998595,35278165440,14607936,KSQ
119650,KR7119650000,KC코트렐,KOSPI,,554,2,-10,-1.77,570,570,530,494491,274121044,35272784998,63669287,STK
045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,5420,1,20,0.37,5410,5450,5370,5227,28238810,35230000000,6500000,KSQ
071950,KR7071950000,코아스,KOSPI,,1070,0,0,0.0,0,0,0,0,0,35210713630,32907209,STK
331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,4295,2,-70,-1.6,4365,4390,4220,82678,354200065,35065015660,8164148,KSQ
221800,KR7221800006,유투바이오,KOSDAQ,기술성장기업부,3105,1,5,0.16,3070,3125,3035,50837,157018270,35046743580,11287196,KSQ
078590,KR7078590007,휴림에이텍,KOSDAQ,중견기업부,645,2,-5,-0.77,651,663,644,128715,83578146,34965668655,54210339,KSQ
221840,KR7221840002,하이즈항공,KOSDAQ,중견기업부,1867,1,8,0.43,1859,1872,1835,2253,4203824,34913947387,18700561,KSQ
429270,KR7429270002,시지트로닉스,KOSDAQ,기술성장기업부,7720,2,-70,-0.9,7890,7950,7650,15987,123526250,34788250000,4506250,KSQ
008470,KR7008470007,부스타,KOSDAQ,중견기업부,4120,1,10,0.24,4090,4165,4090,2981,12326950,34627776000,8404800,KSQ
072950,KR7072950009,빛샘전자,KOSDAQ,우량기업부,4285,2,-15,-0.35,4300,4325,4285,9811,42163705,34505433850,8052610,KSQ
143540,KR7143540003,영우디에스피,KOSDAQ,벤처기업부,773,2,-1,-0.13,774,780,745,43787,33775939,34475718835,44599895,KSQ
169670,KR7169670007,코스텍시스템,KONEX,일반기업부,11980,1,380,3.28,12000,13000,11230,69,818610,34363443980,2868401,KNX
043710,KR7043710003,서울리거,KOSDAQ,중견기업부,684,2,-20,-2.84,704,708,682,42752,29660363,34336033920,50198880,KSQ
000040,KR7000040006,KR모터스,KOSPI,,571,1,3,0.53,569,579,560,161321,91989829,34335867628,60132868,STK
069410,KR7069410009,엔텔스,KOSDAQ,벤처기업부,3340,2,-30,-0.89,3370,3700,3235,372767,1277917945,34217712160,10244824,KSQ
003680,KR7003680006,한성기업,KOSPI,,5510,1,140,2.61,5490,5550,5410,76666,419959170,34214427650,6209515,STK
353190,KR7353190002,휴럼,KOSDAQ,중견기업부,868,2,-6,-0.69,873,877,861,25960,22516670,34180468560,39378420,KSQ
368970,KR7368970000,오에스피,KOSDAQ,벤처기업부,3650,2,-15,-0.41,3630,3680,3600,9542,34772580,34113484000,9346160,KSQ
119500,KR7119500007,포메탈,KOSDAQ,중견기업부,2875,1,5,0.17,2870,2900,2830,30032,85969475,34060792000,11847232,KSQ
038530,KR7038530002,케이바이오,KOSDAQ,중견기업부,294,1,4,1.38,290,296,285,938391,273252373,34020018018,115714347,KSQ
089140,KR7089140008,넥스턴바이오,KOSDAQ,벤처기업부,3015,1,120,4.15,2870,3035,2870,60104,177286005,34017120405,11282627,KSQ
059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,4790,2,-50,-1.03,4790,4860,4770,11005,52706895,33869419400,7070860,KSQ
009310,KR7009310004,참엔지니어링,KOSPI,,398,2,-5,-1.24,407,407,396,90954,36262976,33777232762,84867419,STK
289010,KR7289010001,아이스크림에듀,KOSDAQ,중견기업부,2625,2,-5,-0.19,2620,2720,2590,57867,153282450,33768097125,12864037,KSQ
302920,KR7302920004,더콘텐츠온,KONEX,일반기업부,7400,0,0,0.0,0,0,0,0,0,33687456600,4552359,KNX
297570,KR7297570004,알로이스,KOSDAQ,벤처기업부,972,1,12,1.25,960,974,957,25063,24158875,33651823896,34621218,KSQ
37550K,KR737550K011,DL이앤씨우,KOSPI,,15890,1,240,1.53,15650,15890,15650,2063,32490850,33589632650,2113885,STK
001140,KR7001140003,국보,KOSPI,,2110,0,0,0.0,0,0,0,0,0,33456978680,15856388,STK
002420,KR7002420008,세기상사,KOSPI,,6000,3,0,0.0,6010,6060,5950,13406,80255600,33353088000,5558848,STK
328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,971,1,8,0.83,963,978,954,49292,47768261,33269157438,34262778,KSQ
005320,KR7005320007,국동,KOSPI,,494,1,3,0.61,490,500,490,113798,56428189,33259981118,67327897,STK
002870,KR7002870004,신풍,KOSPI,,950,1,9,0.96,941,975,932,419716,399986600,33210765000,34958700,STK
192410,KR7192410009,휴림네트웍스,KOSDAQ,중견기업부,2330,2,-120,-4.9,2490,2525,2310,206684,485982390,33168784900,14235530,KSQ
184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,529,3,0,0.0,529,538,524,64538,34253199,33114956169,62599161,KSQ
009140,KR7009140005,경인전자,KOSPI,,21000,1,100,0.48,20950,21050,20650,4468,93163200,32986737000,1570797,STK
361670,KR7361670003,삼영에스앤씨,KOSDAQ,기술성장기업부,5820,1,550,10.44,5260,6010,5210,83508,479458120,32985769560,5667658,KSQ
131760,KR7131760001,파인텍,KOSDAQ,중견기업부,759,1,4,0.53,756,770,753,36095,27419870,32964571497,43431583,KSQ
040160,KR7040160004,누리플렉스,KOSDAQ,우량기업부,2725,3,0,0.0,2720,2725,2665,8526,22966620,32851332875,12055535,KSQ
148780,KR7148780000,비큐AI,KOSDAQ,기술성장기업부,1044,1,9,0.87,1047,1047,1018,37429,38676246,32829336900,31445725,KSQ
208710,KR7208710004,바이오로그디바이스,KOSDAQ,중견기업부,498,2,-2,-0.4,503,520,496,184209,93360140,32818530672,65900664,KSQ
007120,KR7007120009,미래아이앤지,KOSPI,,1135,2,-10,-0.87,1165,1165,1131,72086,82379107,32777220080,28878608,STK
000950,KR7000950006,전방,KOSPI,,19420,2,-180,-0.92,19400,19600,19300,626,12202630,32625600000,1680000,STK
054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,487,2,-7,-1.42,491,496,480,89407,43585454,32622130865,66985895,KSQ
333050,KR7333050003,모코엠시스,KOSDAQ,벤처기업부,1332,2,-1,-0.08,1341,1341,1304,14687,19434176,32559842232,24444326,KSQ
179720,KR7179720008,머니무브,KONEX,일반기업부,14470,0,0,0.0,0,0,0,0,0,32495481580,2245714,KNX
299910,KR7299910000,애닉,KOSDAQ,관리종목(소속부없음),6880,0,0,0.0,0,0,0,0,0,32483121920,4721384,KSQ
362990,KR7362990004,드림인사이트,KOSDAQ,벤처기업부,1933,2,-13,-0.67,1943,1970,1925,56583,109520125,32475509542,16800574,KSQ
012620,KR7012620001,원일특강,KOSDAQ,우량기업부,7380,1,60,0.82,7330,7400,7260,2676,19648590,32472000000,4400000,KSQ
002690,KR7002690006,동일제강,KOSPI,,1599,1,17,1.07,1569,1599,1562,19675,30866547,32460275640,20300360,STK
206950,KR7206950008,볼빅,KONEX,일반기업부,2305,2,-270,-10.49,2190,2310,2190,409,899025,32448095825,14077265,KNX
016920,KR7016920001,카스,KOSDAQ,중견기업부,1219,1,20,1.67,1200,1230,1199,35129,42514998,32295622822,26493538,KSQ
006920,KR7006920003,모헨즈,KOSDAQ,벤처기업부,2935,1,60,2.09,2860,2950,2850,15116,44092070,32050200000,10920000,KSQ
024070,KR7024070005,WISCOM,KOSPI,,2090,2,-5,-0.24,2100,2115,2080,7622,15988260,32032255420,15326438,STK
076610,KR7076610005,해성옵틱스,KOSDAQ,중견기업부,1256,2,-13,-1.02,1256,1267,1237,14329,17975796,31969216688,25453198,KSQ
001070,KR7001070002,대한방직,KOSPI,,6030,1,60,1.01,5980,6100,5950,1898,11412190,31959000000,5300000,STK
091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,2730,1,20,0.74,2695,2735,2650,25438,68027300,31951158330,11703721,KSQ
095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,1625,1,10,0.62,1617,1650,1601,36165,58432526,31694817375,19504503,KSQ
015260,KR7015260003,에이엔피,KOSPI,,702,2,-31,-4.23,725,743,699,100736,71138746,31672059588,45116894,STK
237750,KR7237750005,피앤씨테크,KOSDAQ,벤처기업부,4875,2,-5,-0.1,4825,4910,4825,12044,58343120,31670925000,6496600,KSQ
187790,KR7187790001,나노,KOSDAQ,관리종목(소속부없음),1025,0,0,0.0,0,0,0,0,0,31611850750,30840830,KSQ
146060,KR7146060009,율촌,KOSDAQ,중견기업부,1313,2,-6,-0.45,1359,1395,1302,375740,503456365,31532476235,24015595,KSQ
001210,KR7001210004,금호전기,KOSPI,,802,1,13,1.65,789,809,789,292582,233626158,31443790242,39206721,STK
086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,3645,1,45,1.25,3660,3690,3590,25649,93328400,31385589615,8610587,KSQ
052860,KR7052860004,아이앤씨,KOSDAQ,벤처기업부,1757,2,-11,-0.62,1770,1772,1743,41279,72419900,31385034478,17862854,KSQ
137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,400,2,-4,-0.99,400,405,394,151775,60380279,31328396800,78320992,KSQ
290560,KR7290560002,신시웨이,KOSDAQ,벤처기업부,8070,2,-350,-4.16,8430,8600,7950,71925,582941790,31295234040,3877972,KSQ
060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,1588,2,-7,-0.44,1602,1617,1585,21407,34051533,31283600000,19700000,KSQ
179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,3420,2,-255,-6.94,3675,3700,3405,478400,1666902310,31260318480,9140444,KSQ
051780,KR7051780005,큐로홀딩스,KOSDAQ,투자주의환기종목(소속부없음),229,2,-8,-3.38,237,237,221,471232,107144430,31240741050,136422450,KSQ
193250,KR7193250008,링크드,KOSDAQ,중견기업부,492,1,21,4.46,471,530,471,583216,293672988,31155101484,63323377,KSQ
380540,KR7380540005,옵티코어,KOSDAQ,벤처기업부,1042,2,-18,-1.7,1074,1074,998,162909,169764523,31030339032,29779596,KSQ
217880,KR7217880004,틸론,KONEX,일반기업부,2890,2,-55,-1.87,2995,2995,2650,10834,30425255,31001868100,10727290,KNX
296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,5980,1,30,0.5,5900,5980,5900,4307,25666560,30965946960,5178252,KSQ
093380,KR7093380004,풍강,KOSDAQ,우량기업부,3130,2,-50,-1.57,3205,3215,3130,20209,63722760,30922249690,9879313,KSQ
003535,KR7003531001,한화투자증권우,KOSPI,,6440,2,-160,-2.42,6600,6600,6440,11191,73580230,30912000000,4800000,STK
354390,KR7354390007,바스칸바이오제약,KONEX,일반기업부,4400,2,-295,-6.28,4700,4700,4300,152,668300,30880286800,7018247,KNX
080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,4215,2,-30,-0.71,4200,4300,4200,3619,15260650,30769500000,7300000,KSQ
278990,KR7278990007,EMB,KONEX,일반기업부,6390,2,-10,-0.16,6200,6400,6200,1015,6363790,30682102590,4801581,KNX
033050,KR7033050006,제이엠아이,KOSDAQ,중견기업부,940,1,7,0.75,924,945,924,13180,12348901,30624581480,32579342,KSQ
000300,KR7000300004,대유플러스,KOSPI,,241,0,0,0.0,0,0,0,0,0,30475633069,126454909,STK
018620,KR7018620005,우진비앤지,KOSDAQ,중견기업부,1053,1,26,2.53,1028,1053,1017,74313,76994079,30420425529,28889293,KSQ
084870,KR7084870005,TBH글로벌,KOSPI,,1458,1,12,0.83,1446,1473,1439,14425,20951374,30409242102,20856819,STK
131180,KR7131180002,딜리,KOSDAQ,벤처기업부,1035,1,3,0.29,1032,1035,1025,19942,20537056,30377250000,29350000,KSQ
341170,KR7341170009,퓨쳐메디신,KONEX,일반기업부,2880,1,20,0.7,2900,2900,2700,763,2170780,30335630400,10533205,KNX
322780,KR7322780008,코퍼스코리아,KOSDAQ,중견기업부,798,3,0,0.0,796,806,786,95689,76424349,30270225174,37932613,KSQ
900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),70,1,1,1.45,69,72,68,16543174,1157774077,30235243500,431932050,KSQ
008600,KR7008600009,윌비스,KOSPI,,448,2,-6,-1.32,451,451,447,72837,32794037,30121745472,67236039,STK
073190,KR7073190001,듀오백,KOSDAQ,중견기업부,2510,1,95,3.93,2420,2655,2420,85077,217806280,30039780400,11968040,KSQ
094860,KR7094860004,네오리진,KOSDAQ,벤처기업부,1403,1,4,0.29,1450,1451,1371,101032,141714781,30023595307,21399569,KSQ
009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,406,2,-2,-0.49,403,412,396,324943,130129761,29957076212,73785902,KSQ
148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,4050,2,-25,-0.61,4095,4095,4035,2596,10563310,29934303300,7391186,KSQ
317240,KR7317240000,TS트릴리온,KOSDAQ,관리종목(소속부없음),279,0,0,0.0,0,0,0,0,0,29920217238,107240922,KSQ
318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,벤처기업부,3215,2,-25,-0.77,3250,3270,3210,12225,39480815,29773796715,9260901,KSQ
068940,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0,0.0,0,0,0,0,0,29766744466,38260597,KSQ
227420,KR7227420007,도부마스크,KONEX,일반기업부,1808,0,0,0.0,0,0,0,0,0,29731674080,16444510,KNX
121850,KR7121850002,코이즈,KOSDAQ,벤처기업부,969,1,46,4.98,929,985,923,231056,220282163,29665135575,30614175,KSQ
101400,KR7101400000,엔시트론,KOSDAQ,중견기업부,477,2,-1,-0.21,478,483,472,82258,39315750,29651471001,62162413,KSQ
008775,KR7008771008,호텔신라우,KOSPI,,39350,1,400,1.03,39000,39850,38900,6398,251631400,29586438650,751879,STK
002410,KR7002410009,범양건영,KOSPI,,1191,1,25,2.14,1172,1195,1167,38870,46171032,29574890562,24831982,STK
456190,KR7456190008,큐라켐,KONEX,일반기업부,16800,0,0,0.0,0,0,0,0,0,29472004800,1754286,KNX
060240,KR7060240009,스타코링크,KOSDAQ,중견기업부,944,1,13,1.4,931,965,910,57937,54316055,29392688912,31136323,KSQ
089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,1342,2,-3,-0.22,1345,1351,1308,35750,47660408,29366922926,21882953,KSQ
257990,KR7257990002,나우코스,KONEX,일반기업부,4975,1,5,0.1,4990,4990,4975,204,1014925,29309675200,5891392,KNX
083470,KR7083470005,이엠앤아이,KOSDAQ,중견기업부,1373,1,2,0.15,1380,1390,1350,38232,52190224,29300271717,21340329,KSQ
092600,KR7092600006,앤씨앤,KOSDAQ,벤처기업부,1161,2,-52,-4.29,1214,1214,1152,56761,67143654,29121963237,25083517,KSQ
004365,KR7004361002,세방우,KOSPI,,7870,2,-60,-0.76,7990,7990,7760,2518,19726470,29034397500,3689250,STK
039310,KR7039310008,세중,KOSDAQ,중견기업부,1602,1,2,0.13,1618,1618,1596,11976,19295841,29030910534,18121667,KSQ
072520,KR7072520000,제넨바이오,KOSDAQ,관리종목(소속부없음),389,0,0,0.0,0,0,0,0,0,28849482466,74163194,KSQ
451700,KR7451700009,엔에이치스팩29호,KOSDAQ,SPAC(소속부없음),2010,2,-5,-0.25,2015,2015,2000,34706,69615855,28843500000,14350000,KSQ
045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,2840,2,-75,-2.57,2905,2920,2840,24894,71278845,28830495720,10151583,KSQ
060900,KR7060900008,DGP,KOSDAQ,중견기업부,1141,2,-7,-0.61,1162,1164,1129,128821,147805429,28819639289,25258229,KSQ
026040,KR7026040006,제이에스티나,KOSDAQ,중견기업부,1745,1,13,0.75,1733,1748,1723,9026,15660481,28799113550,16503790,KSQ
267080,KR7267080000,세븐브로이맥주,KONEX,일반기업부,2425,1,200,8.99,2445,2445,2000,3394,7399755,28788164400,11871408,KNX
045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,892,1,11,1.25,886,895,875,49721,43855380,28730688464,32209292,KSQ
012340,KR7012340006,뉴인텍,KOSDAQ,벤처기업부,564,1,1,0.18,562,567,562,41334,23362924,28711639368,50907162,KSQ
159910,KR7159910009,스킨앤스킨,KOSDAQ,중견기업부,787,2,-12,-1.5,799,807,786,159670,126480425,28654747126,36410098,KSQ
352770,KR7352770002,클리노믹스,KOSDAQ,기술성장기업부,732,2,-34,-4.44,767,769,722,283179,210039979,28464634716,38886113,KSQ
33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,9500,1,40,0.42,9460,9700,9400,2277,21557220,28369850000,2986300,STK
317860,KR7317860005,노드메이슨,KONEX,일반기업부,6400,3,0,0.0,6010,6400,5800,1822,10911550,28350176000,4429715,KNX
154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,2445,1,10,0.41,2420,2490,2410,55007,134981040,28340855640,11591352,KSQ
001420,KR7001420009,태원물산,KOSPI,,3700,1,45,1.23,3880,3880,3685,7088,26371050,28120000000,7600000,STK
014910,KR7014910004,성문전자,KOSPI,,1251,2,-5,-0.4,1256,1265,1249,36426,45761299,28098692235,22460985,STK
053950,KR7053950002,경남제약,KOSDAQ,중견기업부,788,2,-5,-0.63,786,793,771,231467,181152739,28047600776,35593402,KSQ
208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,3170,2,-5,-0.16,3150,3245,3140,18373,58306305,28018200330,8838549,KSQ
083640,KR7083640003,인콘,KOSDAQ,벤처기업부,360,3,0,0.0,360,368,358,42207,15213680,27979326360,77720351,KSQ
191600,KR7191600006,블루탑,KONEX,일반기업부,9800,0,0,0.0,0,0,0,0,0,27930000000,2850000,KNX
001465,KR7001461003,BYC우,KOSPI,,12960,2,-80,-0.61,13010,13010,12840,16163,208532360,27913896000,2153850,STK
030720,KR7030720007,동원수산,KOSPI,,5980,1,60,1.01,5930,6050,5920,5008,29870900,27829753900,4653805,STK
152550,KR7152550000,한국ANKOR유전,KOSPI,,395,1,2,0.51,400,414,391,4623328,1851666851,27657900000,70020000,STK
113810,KR7113810006,디젠스,KOSDAQ,중견기업부,845,3,0,0.0,845,850,842,21289,17969281,27570703095,32628051,KSQ
223220,KR7223220005,로지스몬,KONEX,일반기업부,597,0,0,0.0,0,0,0,0,0,27492552072,46051176,KNX
035200,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,2825,2,-25,-0.88,2820,2875,2815,11648,33019030,27488916750,9730590,KSQ
219550,KR7219550001,디와이디,KOSDAQ,투자주의환기종목(소속부없음),350,1,43,14.01,307,360,304,5165076,1750039009,27475276850,78500791,KSQ
014100,KR7014100002,메디앙스,KOSDAQ,중견기업부,2320,1,30,1.31,2280,2380,2250,3222,7368900,27376000000,11800000,KSQ
379390,KR7379390008,이성씨엔아이,KONEX,일반기업부,9600,0,0,0.0,0,0,0,0,0,27278016000,2841460,KNX
123010,KR7123010001,아이윈플러스,KOSDAQ,기술성장기업부,834,1,1,0.12,833,850,825,75035,62576346,27237224028,32658542,KSQ
023790,KR7023790009,동일철강,KOSDAQ,관리종목(소속부없음),1306,2,-15,-1.14,1321,1321,1251,1888,2453405,27218783510,20841335,KSQ
001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,1120,2,-5,-0.44,1125,1133,1113,117324,131689968,27190844800,24277540,KSQ
054090,KR7054090006,삼진엘앤디,KOSDAQ,중견기업부,1084,1,41,3.93,1043,1089,1043,65869,70560005,27055807488,24959232,KSQ
076340,KR7076340009,관악산업,KONEX,일반기업부,5500,3,0,0.0,5300,5580,5300,20,106840,26793030000,4871460,KNX
002070,KR7002070001,비비안,KOSPI,,898,2,-9,-0.99,907,917,895,34439,31094303,26755003020,29793990,STK
103230,KR7103230009,에스앤더블류,KOSDAQ,벤처기업부,3715,2,-20,-0.54,3695,3745,3630,12092,44563210,26748000000,7200000,KSQ
402420,KR7402420004,켈스,KONEX,일반기업부,12000,1,80,0.67,12000,12000,12000,10,120000,26718480000,2226540,KNX
291810,KR7291810000,핀텔,KOSDAQ,기술성장기업부,2350,2,-20,-0.84,2370,2380,2350,20587,48593535,26690623200,11357712,KSQ
019685,KR7019681006,대교우B,KOSPI,,1372,1,12,0.88,1356,1393,1356,16162,22231717,26653830280,19426990,STK
091970,KR7091970004,나노캠텍,KOSDAQ,중견기업부,711,2,-1,-0.14,704,712,687,117487,82205580,26603837523,37417493,KSQ
215480,KR7215480005,토박스코리아,KOSDAQ,중견기업부,2830,2,-25,-0.88,2825,2845,2810,79568,224796515,26602000000,9400000,KSQ
015020,KR7015020001,이스타코,KOSPI,,619,2,-2,-0.32,621,622,612,15535,9613958,26525140400,42851600,STK
